900000000110,2245,BR001,SALARY,727528.84,INR,ACTIVE,2022-01-12,2022-01-12 10:00:00.0000000,2022-01-12 10:00:00.0000000
900000000111,1257,BR002,CURRENT,699478.72,INR,ACTIVE,2023-04-11,2023-04-11 10:00:00.0000000,2023-04-11 10:00:00.0000000
900000000112,2373,BR001,SAVINGS,438920.45,INR,ACTIVE,2022-03-09,2022-03-09 10:00:00.0000000,2022-03-09 10:00:00.0000000
900000000113,1202,BR006,SAVINGS,357372.35,INR,ACTIVE,2022-01-27,2022-01-27 10:00:00.0000000,2022-01-27 10:00:00.0000000
900000000114,4427,BR004,SAVINGS,411025.74,INR,ACTIVE,2023-05-09,2023-05-09 10:00:00.0000000,2023-05-09 10:00:00.0000000
900000000115,4394,BR002,SALARY,679026.85,INR,ACTIVE,2022-05-28,2022-05-28 10:00:00.0000000,2022-05-28 10:00:00.0000000
900000000116,1130,BR006,SAVINGS,566830.95,INR,ACTIVE,2022-10-05,2022-10-05 10:00:00.0000000,2022-10-05 10:00:00.0000000
900000000117,2405,BR008,CURRENT,701889.88,INR,ACTIVE,2022-02-13,2022-02-13 10:00:00.0000000,2022-02-13 10:00:00.0000000
900000000118,2676,BR003,SAVINGS,530370.95,INR,ACTIVE,2023-05-30,2023-05-30 10:00:00.0000000,2023-05-30 10:00:00.0000000
900000000119,1220,BR008,SALARY,117098.60,INR,ACTIVE,2023-05-13,2023-05-13 10:00:00.0000000,2023-05-13 10:00:00.0000000
900000000120,1038,BR003,SALARY,55341.81,INR,ACTIVE,2023-05-14,2023-05-14 10:00:00.0000000,2023-05-14 10:00:00.0000000
900000000121,1238,BR007,CURRENT,508745.36,INR,ACTIVE,2023-09-11,2023-09-11 10:00:00.0000000,2023-09-11 10:00:00.0000000
900000000122,3734,BR005,SALARY,644033.45,INR,ACTIVE,2023-03-28,2023-03-28 10:00:00.0000000,2023-03-28 10:00:00.0000000
900000000123,2121,BR007,SAVINGS,104653.11,INR,ACTIVE,2022-06-16,2022-06-16 10:00:00.0000000,2022-06-16 10:00:00.0000000
900000000124,2568,BR001,SAVINGS,178000.16,INR,INACTIVE,2022-12-03,2022-12-03 10:00:00.0000000,2022-12-03 10:00:00.0000000
900000000125,1902,BR001,SALARY,181029.50,INR,INACTIVE,2023-08-12,2023-08-12 10:00:00.0000000,2023-08-12 10:00:00.0000000
900000000126,2273,BR006,SAVINGS,207460.28,INR,ACTIVE,2023-01-01,2023-01-01 10:00:00.0000000,2023-01-01 10:00:00.0000000
900000000127,2623,BR006,SAVINGS,72238.02,INR,ACTIVE,2022-10-20,2022-10-20 10:00:00.0000000,2022-10-20 10:00:00.0000000
900000000128,4224,BR002,SAVINGS,681786.63,INR,ACTIVE,2022-01-29,2022-01-29 10:00:00.0000000,2022-01-29 10:00:00.0000000
900000000129,3124,BR005,SAVINGS,431207.32,INR,INACTIVE,2022-11-01,2022-11-01 10:00:00.0000000,2022-11-01 10:00:00.0000000
900000000130,3697,BR001,CURRENT,314101.66,INR,ACTIVE,2023-11-11,2023-11-11 10:00:00.0000000,2023-11-11 10:00:00.0000000
900000000131,1896,BR004,SAVINGS,578836.33,INR,ACTIVE,2022-07-22,2022-07-22 10:00:00.0000000,2022-07-22 10:00:00.0000000
900000000132,4120,BR004,SAVINGS,346353.75,INR,ACTIVE,2023-03-22,2023-03-22 10:00:00.0000000,2023-03-22 10:00:00.0000000
900000000133,1392,BR006,CURRENT,516186.87,INR,ACTIVE,2023-10-13,2023-10-13 10:00:00.0000000,2023-10-13 10:00:00.0000000
900000000134,1022,BR003,SAVINGS,313072.59,INR,ACTIVE,2023-10-24,2023-10-24 10:00:00.0000000,2023-10-24 10:00:00.0000000
900000000135,4360,BR005,SALARY,418997.72,INR,ACTIVE,2023-11-30,2023-11-30 10:00:00.0000000,2023-11-30 10:00:00.0000000
900000000136,2184,BR003,SAVINGS,538481.15,INR,ACTIVE,2023-08-12,2023-08-12 10:00:00.0000000,2023-08-12 10:00:00.0000000
900000000137,3933,BR008,SAVINGS,170293.49,INR,ACTIVE,2022-12-13,2022-12-13 10:00:00.0000000,2022-12-13 10:00:00.0000000
900000000138,4447,BR004,SAVINGS,422021.40,INR,ACTIVE,2022-01-15,2022-01-15 10:00:00.0000000,2022-01-15 10:00:00.0000000
900000000139,1522,BR004,SALARY,307080.11,INR,ACTIVE,2022-10-15,2022-10-15 10:00:00.0000000,2022-10-15 10:00:00.0000000
900000000140,1346,BR001,SAVINGS,624153.38,INR,INACTIVE,2022-03-09,2022-03-09 10:00:00.0000000,2022-03-09 10:00:00.0000000
900000000141,3773,BR004,SAVINGS,563488.99,INR,ACTIVE,2023-09-18,2023-09-18 10:00:00.0000000,2023-09-18 10:00:00.0000000
900000000142,4069,BR004,SAVINGS,214740.51,INR,ACTIVE,2023-06-23,2023-06-23 10:00:00.0000000,2023-06-23 10:00:00.0000000
900000000143,1981,BR001,SALARY,583606.41,INR,ACTIVE,2023-02-26,2023-02-26 10:00:00.0000000,2023-02-26 10:00:00.0000000
900000000144,1218,BR005,CURRENT,108327.86,INR,ACTIVE,2023-07-07,2023-07-07 10:00:00.0000000,2023-07-07 10:00:00.0000000
900000000145,2421,BR008,SAVINGS,543936.36,INR,ACTIVE,2022-01-03,2022-01-03 10:00:00.0000000,2022-01-03 10:00:00.0000000
900000000146,3856,BR001,SALARY,445420.18,INR,ACTIVE,2023-03-14,2023-03-14 10:00:00.0000000,2023-03-14 10:00:00.0000000
900000000147,4382,BR008,SAVINGS,136062.12,INR,ACTIVE,2022-10-17,2022-10-17 10:00:00.0000000,2022-10-17 10:00:00.0000000
900000000148,2990,BR006,SAVINGS,533307.86,INR,ACTIVE,2023-08-10,2023-08-10 10:00:00.0000000,2023-08-10 10:00:00.0000000
900000000149,3975,BR003,SALARY,239842.50,INR,ACTIVE,2022-01-27,2022-01-27 10:00:00.0000000,2022-01-27 10:00:00.0000000
900000000150,2192,BR005,SALARY,87363.04,INR,ACTIVE,2023-02-28,2023-02-28 10:00:00.0000000,2023-02-28 10:00:00.0000000
900000000151,3926,BR005,CURRENT,502343.02,INR,ACTIVE,2023-01-11,2023-01-11 10:00:00.0000000,2023-01-11 10:00:00.0000000
900000000152,1514,BR003,SAVINGS,315606.26,INR,ACTIVE,2022-07-17,2022-07-17 10:00:00.0000000,2022-07-17 10:00:00.0000000
900000000153,3947,BR006,SAVINGS,498692.33,INR,ACTIVE,2022-05-03,2022-05-03 10:00:00.0000000,2022-05-03 10:00:00.0000000
900000000154,1293,BR008,CURRENT,719964.00,INR,ACTIVE,2022-10-15,2022-10-15 10:00:00.0000000,2022-10-15 10:00:00.0000000
900000000155,4492,BR004,SALARY,286964.98,INR,ACTIVE,2022-08-03,2022-08-03 10:00:00.0000000,2022-08-03 10:00:00.0000000
900000000156,2540,BR005,SAVINGS,23199.21,INR,ACTIVE,2022-10-28,2022-10-28 10:00:00.0000000,2022-10-28 10:00:00.0000000
900000000157,2098,BR008,SAVINGS,733840.41,INR,ACTIVE,2023-05-22,2023-05-22 10:00:00.0000000,2023-05-22 10:00:00.0000000
900000000158,2443,BR004,CURRENT,267631.59,INR,ACTIVE,2022-06-01,2022-06-01 10:00:00.0000000,2022-06-01 10:00:00.0000000
900000000159,3676,BR001,SAVINGS,139272.72,INR,ACTIVE,2022-10-16,2022-10-16 10:00:00.0000000,2022-10-16 10:00:00.0000000
900000000160,1314,BR005,SAVINGS,21978.44,INR,ACTIVE,2023-01-07,2023-01-07 10:00:00.0000000,2023-01-07 10:00:00.0000000
900000000161,4293,BR007,CURRENT,359008.85,INR,ACTIVE,2023-05-08,2023-05-08 10:00:00.0000000,2023-05-08 10:00:00.0000000
900000000162,2293,BR002,SAVINGS,745866.97,INR,ACTIVE,2023-09-08,2023-09-08 10:00:00.0000000,2023-09-08 10:00:00.0000000
900000000163,3396,BR001,SAVINGS,319984.43,INR,ACTIVE,2022-04-13,2022-04-13 10:00:00.0000000,2022-04-13 10:00:00.0000000
900000000164,2231,BR001,CURRENT,326576.56,INR,ACTIVE,2022-06-01,2022-06-01 10:00:00.0000000,2022-06-01 10:00:00.0000000
900000000165,1903,BR005,CURRENT,649982.76,INR,ACTIVE,2022-08-08,2022-08-08 10:00:00.0000000,2022-08-08 10:00:00.0000000
900000000166,1604,BR002,SAVINGS,24286.59,INR,ACTIVE,2022-04-02,2022-04-02 10:00:00.0000000,2022-04-02 10:00:00.0000000
900000000167,1816,BR004,SALARY,242871.37,INR,ACTIVE,2023-02-09,2023-02-09 10:00:00.0000000,2023-02-09 10:00:00.0000000
900000000168,3114,BR001,SAVINGS,570242.14,INR,ACTIVE,2023-10-31,2023-10-31 10:00:00.0000000,2023-10-31 10:00:00.0000000
900000000169,4415,BR005,SAVINGS,515308.32,INR,ACTIVE,2023-05-28,2023-05-28 10:00:00.0000000,2023-05-28 10:00:00.0000000
900000000170,1937,BR003,SAVINGS,688389.53,INR,ACTIVE,2023-04-18,2023-04-18 10:00:00.0000000,2023-04-18 10:00:00.0000000
900000000171,3295,BR006,SALARY,253795.18,INR,ACTIVE,2023-10-22,2023-10-22 10:00:00.0000000,2023-10-22 10:00:00.0000000
900000000172,1937,BR007,SALARY,37923.31,INR,ACTIVE,2023-10-13,2023-10-13 10:00:00.0000000,2023-10-13 10:00:00.0000000
900000000173,3044,BR005,SALARY,470659.30,INR,ACTIVE,2023-07-22,2023-07-22 10:00:00.0000000,2023-07-22 10:00:00.0000000
900000000174,3717,BR005,SALARY,318907.01,INR,ACTIVE,2022-07-29,2022-07-29 10:00:00.0000000,2022-07-29 10:00:00.0000000
900000000175,3957,BR007,SAVINGS,423846.24,INR,INACTIVE,2022-09-23,2022-09-23 10:00:00.0000000,2022-09-23 10:00:00.0000000
900000000176,3020,BR005,CURRENT,622463.38,INR,ACTIVE,2022-11-02,2022-11-02 10:00:00.0000000,2022-11-02 10:00:00.0000000
900000000177,1206,BR004,SALARY,84251.64,INR,ACTIVE,2023-06-04,2023-06-04 10:00:00.0000000,2023-06-04 10:00:00.0000000
900000000178,1273,BR007,SAVINGS,642291.42,INR,ACTIVE,2022-12-29,2022-12-29 10:00:00.0000000,2022-12-29 10:00:00.0000000
900000000179,3369,BR005,SAVINGS,725825.47,INR,ACTIVE,2022-10-02,2022-10-02 10:00:00.0000000,2022-10-02 10:00:00.0000000
900000000180,4173,BR004,CURRENT,512675.75,INR,ACTIVE,2023-06-22,2023-06-22 10:00:00.0000000,2023-06-22 10:00:00.0000000
900000000181,2887,BR006,SAVINGS,8190.04,INR,ACTIVE,2022-10-06,2022-10-06 10:00:00.0000000,2022-10-06 10:00:00.0000000
900000000182,2368,BR006,SALARY,559125.05,INR,ACTIVE,2022-05-20,2022-05-20 10:00:00.0000000,2022-05-20 10:00:00.0000000
900000000183,2237,BR005,SAVINGS,725278.49,INR,ACTIVE,2022-05-11,2022-05-11 10:00:00.0000000,2022-05-11 10:00:00.0000000
900000000184,1713,BR004,SAVINGS,183079.34,INR,ACTIVE,2023-07-14,2023-07-14 10:00:00.0000000,2023-07-14 10:00:00.0000000
900000000185,3872,BR007,SALARY,270292.63,INR,ACTIVE,2023-06-05,2023-06-05 10:00:00.0000000,2023-06-05 10:00:00.0000000
900000000186,1789,BR005,SALARY,731519.40,INR,ACTIVE,2023-11-23,2023-11-23 10:00:00.0000000,2023-11-23 10:00:00.0000000
900000000187,1582,BR004,CURRENT,5403.26,INR,ACTIVE,2023-04-04,2023-04-04 10:00:00.0000000,2023-04-04 10:00:00.0000000
